cohort,method,seed,horizon_step,horizon_hours,rmse,mae,observed_cells,logged_action_recursive_rollout
aki,persistence_locf,3408,11,44,1.0294088614221537,0.7173495060130411,26924,True
aki,hgb_residual,3408,1,4,0.7879566123794478,0.5234826049067248,53736,True
aki,hgb_residual,3408,2,8,0.8074375016643,0.5557988442746,52024,True
aki,hgb_residual,3408,3,12,0.8416043741848351,0.5921338125918146,48463,True
aki,hgb_residual,3408,4,16,0.8479409984050877,0.6202042733861016,43596,True
aki,hgb_residual,3408,5,20,0.8752140903757164,0.6461838186972029,46112,True
aki,hgb_residual,3408,6,24,0.8882059427024035,0.6594282081282024,45126,True
aki,hgb_residual,3408,7,28,0.902962707945447,0.6845345484218159,38646,True
aki,hgb_residual,3408,8,32,0.922398259670672,0.6993759452587853,37961,True
aki,hgb_residual,3408,9,36,0.9562226168563588,0.7282942062136273,35645,True
aki,hgb_residual,3408,10,40,0.9901590455146076,0.7502414972523784,32257,True
aki,hgb_residual,3408,11,44,0.9829367258718292,0.7458819576686265,26924,True
aki,hgb_residual,3411,1,4,0.7886076979934493,0.524407861200984,53736,True
aki,hgb_residual,3411,2,8,0.814314034929795,0.5612834357526534,52024,True
aki,hgb_residual,3411,3,12,0.852998406380378,0.6035086544544896,48463,True
aki,hgb_residual,3411,4,16,0.8648564284094049,0.6356122721759737,43596,True
aki,hgb_residual,3411,5,20,0.8993176279526807,0.6654634787867861,46112,True
aki,hgb_residual,3411,6,24,0.914418198681908,0.6797850294572612,45126,True
aki,hgb_residual,3411,7,28,0.9354649940633124,0.7118849413893628,38646,True
aki,hgb_residual,3411,8,32,0.953249831208552,0.7263012353193748,37961,True
aki,hgb_residual,3411,9,36,0.9780715388016364,0.7516200323125932,35645,True
aki,hgb_residual,3411,10,40,1.0176310287522317,0.7740163484298868,32257,True
aki,hgb_residual,3411,11,44,0.995856606342748,0.7653061994497774,26924,True
aki,hgb_residual,3414,1,4,0.7872003353086876,0.5232116955998632,53736,True
aki,hgb_residual,3414,2,8,0.809201235828355,0.5543867603281953,52024,True
aki,hgb_residual,3414,3,12,0.8472977775102977,0.5908020404671332,48463,True
aki,hgb_residual,3414,4,16,0.8579373619513323,0.6200949835641698,43596,True
aki,hgb_residual,3414,5,20,0.8909127931806423,0.6470276715547221,46112,True
aki,hgb_residual,3414,6,24,0.9107424714126482,0.6602928858418838,45126,True
aki,hgb_residual,3414,7,28,0.9362672035241076,0.6967082210859473,38646,True
aki,hgb_residual,3414,8,32,0.9587104102311994,0.7128107968993067,37961,True
aki,hgb_residual,3414,9,36,0.9912301197316468,0.7421322291318553,35645,True
aki,hgb_residual,3414,10,40,1.0343875883830718,0.769066542115043,32257,True
aki,hgb_residual,3414,11,44,1.010805989856676,0.7593320334047002,26924,True
aki,grud_world_model,3408,1,4,0.7949576291005847,0.5316796598208031,53736,True
aki,grud_world_model,3408,2,8,0.8300538025214392,0.5683224146735786,52024,True
aki,grud_world_model,3408,3,12,0.8734311769039482,0.6079953833636111,48463,True
aki,grud_world_model,3408,4,16,0.8897565174468854,0.6406047874403518,43596,True
aki,grud_world_model,3408,5,20,0.9102868801680446,0.6553203458078557,46112,True
aki,grud_world_model,3408,6,24,0.9279411924535386,0.671043757609865,45126,True
aki,grud_world_model,3408,7,28,0.9615876835636584,0.7127873605172703,38646,True
aki,grud_world_model,3408,8,32,0.9748304336607064,0.7264388913295077,37961,True
aki,grud_world_model,3408,9,36,1.0127300009738234,0.7587790143761701,35645,True
aki,grud_world_model,3408,10,40,1.0627292019456074,0.79570005575233,32257,True
aki,grud_world_model,3408,11,44,1.0372242741640998,0.781458276696357,26924,True
aki,grud_world_model,3411,1,4,0.7910949173796987,0.5296884030155743,53736,True
aki,grud_world_model,3411,2,8,0.8253481891338311,0.5636998465189187,52024,True
aki,grud_world_model,3411,3,12,0.8711838320767197,0.6053607880457672,48463,True
aki,grud_world_model,3411,4,16,0.8914675602617045,0.6422433239810581,43596,True
aki,grud_world_model,3411,5,20,0.9254887056485426,0.6663904577927958,46112,True
aki,grud_world_model,3411,6,24,0.9559365696759462,0.6892034150640071,45126,True
aki,grud_world_model,3411,7,28,0.9951385604037822,0.7347724203403124,38646,True
aki,grud_world_model,3411,8,32,1.0249378667601454,0.7568867165149108,37961,True
aki,grud_world_model,3411,9,36,1.0656732149568102,0.7919633924835936,35645,True
aki,grud_world_model,3411,10,40,1.1236557116487378,0.8288461963123173,32257,True
aki,grud_world_model,3411,11,44,1.1069921577105182,0.8184835934680744,26924,True
aki,grud_world_model,3414,1,4,0.791735694970874,0.5309173188260035,53736,True
aki,grud_world_model,3414,2,8,0.82299585388491,0.5628419172199992,52024,True
aki,grud_world_model,3414,3,12,0.8614699504599587,0.5985178282195434,48463,True
aki,grud_world_model,3414,4,16,0.8797598000825669,0.6356121706482892,43596,True
aki,grud_world_model,3414,5,20,0.913142181060912,0.6633775720441283,46112,True
aki,grud_world_model,3414,6,24,0.9432975460674926,0.6903247676620538,45126,True
aki,grud_world_model,3414,7,28,0.9896603506027994,0.7438396479012194,38646,True
aki,grud_world_model,3414,8,32,1.0292156239071872,0.7786105771727485,37961,True
aki,grud_world_model,3414,9,36,1.090289775325163,0.829832544057449,35645,True
aki,grud_world_model,3414,10,40,1.1655004723715494,0.8851287154161792,32257,True
aki,grud_world_model,3414,11,44,1.1903935939502792,0.9104634760400978,26924,True
aki,transformer_world_model,3408,1,4,0.7923489620730605,0.5250706890744743,53736,True
aki,transformer_world_model,3408,2,8,0.8580374034320642,0.582183819510694,52024,True
aki,transformer_world_model,3408,3,12,0.9955207067527,0.7027556250908928,48463,True
aki,transformer_world_model,3408,4,16,1.1634063267983472,0.8584288502934417,43596,True
aki,transformer_world_model,3408,5,20,1.3460964307348842,0.9905116679504729,46112,True
aki,transformer_world_model,3408,6,24,1.5629836675237638,1.1527730433811172,45126,True
aki,transformer_world_model,3408,7,28,1.8558439547521788,1.3944519433692746,38646,True
aki,transformer_world_model,3408,8,32,2.088233970513445,1.5600373932453102,37961,True
aki,transformer_world_model,3408,9,36,2.337974453012543,1.7458549924033246,35645,True
aki,transformer_world_model,3408,10,40,2.652231130399962,1.980633556506432,32257,True
aki,transformer_world_model,3408,11,44,2.802154073641763,2.063972740673113,26924,True
aki,transformer_world_model,3411,1,4,0.7922735708450791,0.5249307660759154,53736,True
aki,transformer_world_model,3411,2,8,0.8542673821345848,0.5816362121902907,52024,True
aki,transformer_world_model,3411,3,12,0.992769410708092,0.7051711250345023,48463,True
aki,transformer_world_model,3411,4,16,1.1626453030852395,0.8745179009796267,43596,True
aki,transformer_world_model,3411,5,20,1.3440388449552063,1.0153088907900634,46112,True
aki,transformer_world_model,3411,6,24,1.5653252536148374,1.1887724094254066,45126,True
aki,transformer_world_model,3411,7,28,1.8795746928671704,1.470691377316069,38646,True
aki,transformer_world_model,3411,8,32,2.1045829230574933,1.6354740778161054,37961,True
aki,transformer_world_model,3411,9,36,2.374774293878948,1.8535396213569737,35645,True
aki,transformer_world_model,3411,10,40,2.7013690654313405,2.129479211594476,32257,True
aki,transformer_world_model,3411,11,44,2.8378637464770966,2.1897205183277557,26924,True
aki,transformer_world_model,3414,1,4,0.791602692573524,0.5242708545814774,53736,True
aki,transformer_world_model,3414,2,8,0.8441657324595073,0.570826959693276,52024,True
aki,transformer_world_model,3414,3,12,0.9521565870823688,0.6700503775319495,48463,True
aki,transformer_world_model,3414,4,16,1.0724340813083053,0.7967576657823613,43596,True
aki,transformer_world_model,3414,5,20,1.2222935153715713,0.9281224660255554,46112,True
aki,transformer_world_model,3414,6,24,1.3966586360862163,1.0865268251971367,45126,True
aki,transformer_world_model,3414,7,28,1.6089729160637969,1.290802502100723,38646,True
aki,transformer_world_model,3414,8,32,1.8019191352905148,1.460521613083176,37961,True
aki,transformer_world_model,3414,9,36,2.007425537149759,1.6390709700800226,35645,True
aki,transformer_world_model,3414,10,40,2.257475922221517,1.859426263964488,32257,True
aki,transformer_world_model,3414,11,44,2.421508400898737,1.997987360119677,26924,True
aki,dreamer_v3_categorical_rssm,3408,1,4,0.8560104262130216,0.5578902545296467,53736,True
aki,dreamer_v3_categorical_rssm,3408,2,8,0.8966829169751945,0.5926594676475375,52024,True
aki,dreamer_v3_categorical_rssm,3408,3,12,0.9375296207917944,0.6272440520372475,48463,True
aki,dreamer_v3_categorical_rssm,3408,4,16,0.9440755538636798,0.65092149694766,43596,True
aki,dreamer_v3_categorical_rssm,3408,5,20,0.9634033283610632,0.6616961351425845,46112,True
aki,dreamer_v3_categorical_rssm,3408,6,24,0.9657912437574988,0.669094413129366,45126,True
aki,dreamer_v3_categorical_rssm,3408,7,28,0.9967459311868974,0.70464948802315,38646,True
aki,dreamer_v3_categorical_rssm,3408,8,32,1.0040107138850871,0.7170250862219647,37961,True
aki,dreamer_v3_categorical_rssm,3408,9,36,1.027509205969771,0.7417918580217462,35645,True
aki,dreamer_v3_categorical_rssm,3408,10,40,1.0676705755434757,0.7687025216433898,32257,True
aki,dreamer_v3_categorical_rssm,3408,11,44,1.034016310092148,0.7546192097289964,26924,True
aki,dreamer_v3_categorical_rssm,3411,1,4,0.8585132192159461,0.5601143447544258,53736,True
aki,dreamer_v3_categorical_rssm,3411,2,8,0.9015763275502928,0.5968542725324872,52024,True
aki,dreamer_v3_categorical_rssm,3411,3,12,0.9464419337538248,0.6340179757186246,48463,True
aki,dreamer_v3_categorical_rssm,3411,4,16,0.9543416519114306,0.6594945390506938,43596,True
aki,dreamer_v3_categorical_rssm,3411,5,20,0.9767716120051424,0.6737443430990583,46112,True
aki,dreamer_v3_categorical_rssm,3411,6,24,0.979666093376522,0.6824390935946844,45126,True
aki,dreamer_v3_categorical_rssm,3411,7,28,1.0121270980372752,0.7198140105462754,38646,True
aki,dreamer_v3_categorical_rssm,3411,8,32,1.021536734519369,0.7336581147584962,37961,True
aki,dreamer_v3_categorical_rssm,3411,9,36,1.047768824987805,0.7583161460061212,35645,True
aki,dreamer_v3_categorical_rssm,3411,10,40,1.090992361269861,0.7877637210901637,32257,True
aki,dreamer_v3_categorical_rssm,3411,11,44,1.0623461834604708,0.7775427527576407,26924,True
aki,dreamer_v3_categorical_rssm,3414,1,4,0.8596211434920256,0.5610692607677532,53736,True
aki,dreamer_v3_categorical_rssm,3414,2,8,0.9013423913534724,0.5966092556661294,52024,True
aki,dreamer_v3_categorical_rssm,3414,3,12,0.946202604374204,0.6323156210369595,48463,True
aki,dreamer_v3_categorical_rssm,3414,4,16,0.9550643217790272,0.6586881241607385,43596,True
aki,dreamer_v3_categorical_rssm,3414,5,20,0.9793173050892192,0.6739533597565669,46112,True
aki,dreamer_v3_categorical_rssm,3414,6,24,0.9846356363778824,0.6844908321706904,45126,True
aki,dreamer_v3_categorical_rssm,3414,7,28,1.0168642063779432,0.7234690502580308,38646,True
aki,dreamer_v3_categorical_rssm,3414,8,32,1.030066610361899,0.7405407847427223,37961,True
aki,dreamer_v3_categorical_rssm,3414,9,36,1.0555553644689042,0.7651412152285175,35645,True
aki,dreamer_v3_categorical_rssm,3414,10,40,1.099805068156618,0.7972101698211432,32257,True
aki,dreamer_v3_categorical_rssm,3414,11,44,1.0708535451790553,0.7851398249816294,26924,True
aki,gaussian_transition_ensemble,3408;3411;3414,1,4,0.7899931575423959,0.5282157311718705,53736,True
aki,gaussian_transition_ensemble,3408;3411;3414,2,8,0.8183806729012283,0.5582393621177337,52024,True
aki,gaussian_transition_ensemble,3408;3411;3414,3,12,0.8500240629484248,0.5871599400030951,48463,True
aki,gaussian_transition_ensemble,3408;3411;3414,4,16,0.852622275317458,0.6090253373279295,43596,True
aki,gaussian_transition_ensemble,3408;3411;3414,5,20,0.8671561148397543,0.6193324965693539,46112,True
aki,gaussian_transition_ensemble,3408;3411;3414,6,24,0.8755650971734349,0.6261307897610535,45126,True
aki,gaussian_transition_ensemble,3408;3411;3414,7,28,0.8908221506508203,0.6543501859425737,38646,True
aki,gaussian_transition_ensemble,3408;3411;3414,8,32,0.898844683682612,0.6633015641257664,37961,True
aki,gaussian_transition_ensemble,3408;3411;3414,9,36,0.9232759781783508,0.688369524615196,35645,True
aki,gaussian_transition_ensemble,3408;3411;3414,10,40,0.9604277839404484,0.7111693940824727,32257,True
aki,gaussian_transition_ensemble,3408;3411;3414,11,44,0.9353880740748493,0.6979837877447138,26924,True
heart_failure,persistence_locf,3408,1,4,0.8756660325010053,0.5674806360384855,9470,True
heart_failure,persistence_locf,3408,2,8,0.922056272776428,0.6004932371219578,8770,True
heart_failure,persistence_locf,3408,3,12,0.9410577893511552,0.637651764351887,8025,True
heart_failure,persistence_locf,3408,4,16,0.9424843265451176,0.6356305993258682,7594,True
heart_failure,persistence_locf,3408,5,20,0.9594653720628302,0.6456875236067006,6876,True
heart_failure,persistence_locf,3408,6,24,0.9971462971084768,0.6735318468107342,6380,True
heart_failure,persistence_locf,3408,7,28,1.04457559008601,0.6966384147088542,6109,True
heart_failure,persistence_locf,3408,8,32,1.006738977176823,0.6959653747445255,5932,True
heart_failure,persistence_locf,3408,9,36,1.0160180446782272,0.7088813853283421,5296,True
heart_failure,persistence_locf,3408,10,40,1.0393018799930125,0.7091265409438859,5049,True
heart_failure,persistence_locf,3408,11,44,1.0627238749300665,0.7109379206631034,2114,True
heart_failure,hgb_residual,3408,1,4,0.766800088343536,0.51705397577568,9470,True
heart_failure,hgb_residual,3408,2,8,0.7860621102085581,0.5470442816712173,8770,True
heart_failure,hgb_residual,3408,3,12,0.8173571531994042,0.6000945323893461,8025,True
heart_failure,hgb_residual,3408,4,16,0.8366760889453544,0.6288657242964399,7594,True
heart_failure,hgb_residual,3408,5,20,0.8762710374937215,0.6598215636356095,6876,True
heart_failure,hgb_residual,3408,6,24,0.925657816946398,0.6954902547140768,6380,True
heart_failure,hgb_residual,3408,7,28,0.9859285546238784,0.7248449017909596,6109,True
heart_failure,hgb_residual,3408,8,32,0.9518584054242336,0.734690923828492,5932,True
heart_failure,hgb_residual,3408,9,36,0.9751191224248676,0.7542246940092232,5296,True
heart_failure,hgb_residual,3408,10,40,1.0195760867362458,0.7743538557988272,5049,True
heart_failure,hgb_residual,3408,11,44,1.1080209267398544,0.8058118882950623,2114,True
heart_failure,hgb_residual,3411,1,4,0.7657199009914798,0.5156961537730789,9470,True
heart_failure,hgb_residual,3411,2,8,0.7984576174487191,0.5615557272342253,8770,True
heart_failure,hgb_residual,3411,3,12,0.8443551915347991,0.6166755667833737,8025,True
heart_failure,hgb_residual,3411,4,16,0.8680623796734112,0.6394882455176005,7594,True
heart_failure,hgb_residual,3411,5,20,0.9159805150248896,0.6730364824853527,6876,True
heart_failure,hgb_residual,3411,6,24,0.9520458018974064,0.7010930822817992,6380,True
heart_failure,hgb_residual,3411,7,28,0.995424153650064,0.7178450689341235,6109,True
heart_failure,hgb_residual,3411,8,32,0.9544070341698369,0.7231305759794032,5932,True
heart_failure,hgb_residual,3411,9,36,0.9604803877012406,0.7339044829339213,5296,True
heart_failure,hgb_residual,3411,10,40,1.003646897103735,0.751775105272846,5049,True
heart_failure,hgb_residual,3411,11,44,1.099177220723392,0.7838994002864782,2114,True
heart_failure,hgb_residual,3414,1,4,0.7642614070751909,0.5147001811000183,9470,True
heart_failure,hgb_residual,3414,2,8,0.7891210478833789,0.554347067005611,8770,True
heart_failure,hgb_residual,3414,3,12,0.8365229806500862,0.6148546245234084,8025,True
heart_failure,hgb_residual,3414,4,16,0.8448071561983213,0.6319128669303938,7594,True
heart_failure,hgb_residual,3414,5,20,0.8861246445092379,0.6623238506470717,6876,True
heart_failure,hgb_residual,3414,6,24,0.9362379239478102,0.6988875638861101,6380,True
heart_failure,hgb_residual,3414,7,28,0.9891161082871004,0.7208996044292654,6109,True
heart_failure,hgb_residual,3414,8,32,0.9469410219848908,0.7261167128772132,5932,True
heart_failure,hgb_residual,3414,9,36,0.9605516581003452,0.7391377606109127,5296,True
heart_failure,hgb_residual,3414,10,40,1.0157499497363265,0.7667771258604049,5049,True
heart_failure,hgb_residual,3414,11,44,1.1167173156189056,0.8031678182920886,2114,True
heart_failure,grud_world_model,3408,1,4,0.7748569790454093,0.5259092982957594,9470,True
heart_failure,grud_world_model,3408,2,8,0.8078563625693154,0.5538360907363766,8770,True
heart_failure,grud_world_model,3408,3,12,0.8311495220973624,0.5920316282084075,8025,True
heart_failure,grud_world_model,3408,4,16,0.8347415036705061,0.6040609659797962,7594,True
heart_failure,grud_world_model,3408,5,20,0.8648418124677171,0.6254107886006639,6876,True
heart_failure,grud_world_model,3408,6,24,0.9115950103227348,0.6590958180424884,6380,True
heart_failure,grud_world_model,3408,7,28,0.9737752112569976,0.6889991729499795,6109,True
heart_failure,grud_world_model,3408,8,32,0.942438028225158,0.7023685142986168,5932,True
heart_failure,grud_world_model,3408,9,36,0.9711058495830446,0.7365072965256941,5296,True
heart_failure,grud_world_model,3408,10,40,1.0447384657387409,0.7749850862521932,5049,True
heart_failure,grud_world_model,3408,11,44,1.1414818560257565,0.8245814864481527,2114,True
heart_failure,grud_world_model,3411,1,4,0.7738907470404076,0.5245843687489571,9470,True
heart_failure,grud_world_model,3411,2,8,0.8056097426600755,0.5519353289089884,8770,True
heart_failure,grud_world_model,3411,3,12,0.8312366662624754,0.59394543636752,8025,True
heart_failure,grud_world_model,3411,4,16,0.8324500921316532,0.6088377824355857,7594,True
heart_failure,grud_world_model,3411,5,20,0.866800511587542,0.6338600939404782,6876,True
heart_failure,grud_world_model,3411,6,24,0.9180897707863824,0.6731050003143098,6380,True
heart_failure,grud_world_model,3411,7,28,0.993947842685602,0.7116338994516103,6109,True
heart_failure,grud_world_model,3411,8,32,0.9739961382211312,0.7312023699092424,5932,True
heart_failure,grud_world_model,3411,9,36,1.0163611004800313,0.7709061571881167,5296,True
heart_failure,grud_world_model,3411,10,40,1.0986208588613633,0.8078969985114518,5049,True
heart_failure,grud_world_model,3411,11,44,1.213384207809583,0.8865187702692896,2114,True
heart_failure,grud_world_model,3414,1,4,0.7747947910495637,0.5248622568199587,9470,True
heart_failure,grud_world_model,3414,2,8,0.8034891413670399,0.552385950700667,8770,True
heart_failure,grud_world_model,3414,3,12,0.8271475908442192,0.5926872161876648,8025,True
heart_failure,grud_world_model,3414,4,16,0.8302228911274829,0.6081856524392555,7594,True
heart_failure,grud_world_model,3414,5,20,0.8700569453269107,0.64119794452979,6876,True
heart_failure,grud_world_model,3414,6,24,0.9192251319893568,0.6799273613884157,6380,True
heart_failure,grud_world_model,3414,7,28,0.9807829032236972,0.706602826274409,6109,True
heart_failure,grud_world_model,3414,8,32,0.9805912610616544,0.7345999049832707,5932,True
heart_failure,grud_world_model,3414,9,36,1.0177634503635986,0.7765696238234931,5296,True
heart_failure,grud_world_model,3414,10,40,1.0853609198279095,0.8070082218701262,5049,True
heart_failure,grud_world_model,3414,11,44,1.2241825061646296,0.8822432155927398,2114,True
heart_failure,transformer_world_model,3408,1,4,0.7774296736937206,0.5191472618277366,9470,True
heart_failure,transformer_world_model,3408,2,8,0.8307592600312877,0.559671433093473,8770,True
heart_failure,transformer_world_model,3408,3,12,0.9506673550396356,0.6856300591247669,8025,True
heart_failure,transformer_world_model,3408,4,16,1.1106594178459952,0.8457867773190801,7594,True
heart_failure,transformer_world_model,3408,5,20,1.3219424388611776,1.0498152470358229,6876,True
heart_failure,transformer_world_model,3408,6,24,1.574725942116494,1.284745132924529,6380,True
heart_failure,transformer_world_model,3408,7,28,1.8131225987629036,1.4990390890332157,6109,True
heart_failure,transformer_world_model,3408,8,32,2.0397400443270466,1.7241835571501034,5932,True
heart_failure,transformer_world_model,3408,9,36,2.2874567614126278,1.9596356155289676,5296,True
heart_failure,transformer_world_model,3408,10,40,2.5357110770034006,2.172148955351211,5049,True
heart_failure,transformer_world_model,3408,11,44,2.86656062236548,2.4606231803269094,2114,True
heart_failure,transformer_world_model,3411,1,4,0.7729919077859753,0.5177647751865513,9470,True
heart_failure,transformer_world_model,3411,2,8,0.8369088166376266,0.5708248432640614,8770,True
heart_failure,transformer_world_model,3411,3,12,0.9565915274647608,0.6961501159319636,8025,True
heart_failure,transformer_world_model,3411,4,16,1.1064170041252714,0.8272512401458673,7594,True
heart_failure,transformer_world_model,3411,5,20,1.3318716696228787,0.9986795535683164,6876,True
heart_failure,transformer_world_model,3411,6,24,1.580437637095628,1.1877955257595434,6380,True
heart_failure,transformer_world_model,3411,7,28,1.8120690217499007,1.3546104178966725,6109,True
heart_failure,transformer_world_model,3411,8,32,2.052675929373334,1.5616568755196505,5932,True
heart_failure,transformer_world_model,3411,9,36,2.2944343177670143,1.735224244965463,5296,True
heart_failure,transformer_world_model,3411,10,40,2.5467036459211654,1.909538021695192,5049,True
heart_failure,transformer_world_model,3411,11,44,2.858655869930592,2.126509774862597,2114,True
heart_failure,transformer_world_model,3414,1,4,0.7712767678790765,0.515234002910143,9470,True
heart_failure,transformer_world_model,3414,2,8,0.8418685561648546,0.5773066290018836,8770,True
heart_failure,transformer_world_model,3414,3,12,0.9851640201292948,0.7223608466937799,8025,True
heart_failure,transformer_world_model,3414,4,16,1.1606807587680383,0.8772032373304622,7594,True
heart_failure,transformer_world_model,3414,5,20,1.4021776538930149,1.0593868557090549,6876,True
heart_failure,transformer_world_model,3414,6,24,1.6730638980921813,1.2604598217780398,6380,True
heart_failure,transformer_world_model,3414,7,28,1.9204275994038595,1.4438650369700992,6109,True
heart_failure,transformer_world_model,3414,8,32,2.159462022536823,1.6407706367754096,5932,True
heart_failure,transformer_world_model,3414,9,36,2.429746296931993,1.8266898222405827,5296,True
heart_failure,transformer_world_model,3414,10,40,2.675218958697675,2.013115065709557,5049,True
heart_failure,transformer_world_model,3414,11,44,3.019214353202531,2.2236416932972887,2114,True
heart_failure,dreamer_v3_categorical_rssm,3408,1,4,0.8397683430878927,0.5534844067266673,9470,True
heart_failure,dreamer_v3_categorical_rssm,3408,2,8,0.8737716713490521,0.5801368320425458,8770,True
heart_failure,dreamer_v3_categorical_rssm,3408,3,12,0.8890978517504118,0.6143799117092562,8025,True
heart_failure,dreamer_v3_categorical_rssm,3408,4,16,0.8952153222902973,0.6196256804982154,7594,True
heart_failure,dreamer_v3_categorical_rssm,3408,5,20,0.9186564798526846,0.6382606978818994,6876,True
heart_failure,dreamer_v3_categorical_rssm,3408,6,24,0.9550429304024954,0.66671727362729,6380,True
heart_failure,dreamer_v3_categorical_rssm,3408,7,28,1.0104463032203224,0.6898102470426212,6109,True
heart_failure,dreamer_v3_categorical_rssm,3408,8,32,0.9810413770940906,0.7034250635287326,5932,True
heart_failure,dreamer_v3_categorical_rssm,3408,9,36,0.9892181658194396,0.7150918983145245,5296,True
heart_failure,dreamer_v3_categorical_rssm,3408,10,40,1.0345888224013144,0.7327470463771101,5049,True
heart_failure,dreamer_v3_categorical_rssm,3408,11,44,1.0674842547147587,0.7499104601347245,2114,True
heart_failure,dreamer_v3_categorical_rssm,3411,1,4,0.8420493138033855,0.5533528314398226,9470,True
heart_failure,dreamer_v3_categorical_rssm,3411,2,8,0.8779045551893561,0.581251630206352,8770,True
heart_failure,dreamer_v3_categorical_rssm,3411,3,12,0.8946367534036228,0.6164524572389345,8025,True
heart_failure,dreamer_v3_categorical_rssm,3411,4,16,0.8990345826493481,0.6219008510889265,7594,True
heart_failure,dreamer_v3_categorical_rssm,3411,5,20,0.9191827461879152,0.6372892927759687,6876,True
heart_failure,dreamer_v3_categorical_rssm,3411,6,24,0.959251884548766,0.6662613816500126,6380,True
heart_failure,dreamer_v3_categorical_rssm,3411,7,28,1.0201579165226773,0.6947666233026096,6109,True
heart_failure,dreamer_v3_categorical_rssm,3411,8,32,0.9877590192720864,0.7085445290712361,5932,True
heart_failure,dreamer_v3_categorical_rssm,3411,9,36,1.0061637816739288,0.726982934019111,5296,True
heart_failure,dreamer_v3_categorical_rssm,3411,10,40,1.058247503928908,0.7565749414208965,5049,True
heart_failure,dreamer_v3_categorical_rssm,3411,11,44,1.1048184009057074,0.782320189353353,2114,True
heart_failure,dreamer_v3_categorical_rssm,3414,1,4,0.8467045572135602,0.5576010705139866,9470,True
heart_failure,dreamer_v3_categorical_rssm,3414,2,8,0.884788395914254,0.5863789954605668,8770,True
heart_failure,dreamer_v3_categorical_rssm,3414,3,12,0.903318822506985,0.6240137056758297,8025,True
heart_failure,dreamer_v3_categorical_rssm,3414,4,16,0.9092651779730448,0.6304611259420136,7594,True
heart_failure,dreamer_v3_categorical_rssm,3414,5,20,0.9298578738847848,0.6484029477761905,6876,True
heart_failure,dreamer_v3_categorical_rssm,3414,6,24,0.9714450206480256,0.6798827745885042,6380,True
heart_failure,dreamer_v3_categorical_rssm,3414,7,28,1.0336849144273288,0.7059793800612213,6109,True
heart_failure,dreamer_v3_categorical_rssm,3414,8,32,1.001905396947069,0.7176595507458444,5932,True
heart_failure,dreamer_v3_categorical_rssm,3414,9,36,1.0228105057416106,0.7401893719332051,5296,True
heart_failure,dreamer_v3_categorical_rssm,3414,10,40,1.0652702325316012,0.7565604695224335,5049,True
heart_failure,dreamer_v3_categorical_rssm,3414,11,44,1.0904805494835526,0.769069133391117,2114,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,1,4,0.7717589559094394,0.5222619341854603,9470,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,2,8,0.7991494531712589,0.5461849086263364,8770,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,3,12,0.817638211512321,0.5806609439595454,8025,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,4,16,0.8116878134479169,0.5864498004490754,7594,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,5,20,0.8366696367254473,0.6046479191180248,6876,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,6,24,0.8769494407173201,0.6335441164425138,6380,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,7,28,0.930905851475508,0.6553521507149279,6109,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,8,32,0.8936296081604274,0.6595169269381324,5932,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,9,36,0.9134165790279528,0.6896309171942787,5296,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,10,40,0.970551798270642,0.7065837854105566,5049,True
heart_failure,gaussian_transition_ensemble,3408;3411;3414,11,44,1.0782110671379057,0.7653008820816501,2114,True
