task,mechanism,policy,method_group,training_seeds,mean_exact_return,std_exact_return,mean_exact_regret,maximum_unsupported_mass,best_fixed_extreme_exact_return,mean_return_minus_best_fixed_extreme,display_policy
aki_rrt,heterogeneous_response,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,Transformer + H1 exhaustive (support)
aki_rrt,heterogeneous_response,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2554005006515724,0.017789891831902386,0.0155250441789275,0.0,0.2544771820614332,0.0009233185901391661,Transformer + H4 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2553535048756045,0.017740167921595402,0.01557203995489538,0.0,0.2544771820614332,0.0008763228141712709,Transformer + H4 CEM (support)
aki_rrt,heterogeneous_response,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2554005006515724,0.017789891831902386,0.0155250441789275,0.0,0.2544771820614332,0.0009233185901391661,Transformer + H8 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,5,0.25537458113767747,0.0177624080008047,0.015550963692822401,0.0,0.2544771820614332,0.0008973990762442541,Transformer + H8 CEM (support)
aki_rrt,interior_optimum,behavior_cloning,model_free,5,0.24209143932399996,6.509259464525837e-17,-2.2204460492503132e-17,0.0,0.2420914393239999,5.551115123125783e-17,Behavior cloning
aki_rrt,interior_optimum,decision_transformer_adapter,model_free,5,0.24209143932399996,6.206335383118183e-17,-3.3306690738754695e-17,0.0,0.2420914393239999,5.551115123125783e-17,Decision Transformer adapter
aki_rrt,interior_optimum,discrete_bcq,model_free,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Discrete BCQ
aki_rrt,interior_optimum,discrete_cql,model_free,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Discrete CQL
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H1 exhaustive (support + uncertainty)
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H1 exhaustive (support)
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H4 CEM (support + uncertainty)
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H4 CEM (support)
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H8 CEM (support + uncertainty)
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,categorical RSSM + H8 CEM (support)
aki_rrt,interior_optimum,empirical_behavior,control,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Empirical behavior
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H1 exhaustive (support + uncertainty)
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H1 exhaustive (support)
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H4 CEM (support + uncertainty)
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H4 CEM (support)
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H8 CEM (support + uncertainty)
aki_rrt,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Gaussian ensemble + H8 CEM (support)
aki_rrt,interior_optimum,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H1 exhaustive (support + uncertainty)
aki_rrt,interior_optimum,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H1 exhaustive (support)
aki_rrt,interior_optimum,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H4 CEM (support + uncertainty)
aki_rrt,interior_optimum,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H4 CEM (support)
aki_rrt,interior_optimum,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H8 CEM (support + uncertainty)
aki_rrt,interior_optimum,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,GRU-D + H8 CEM (support)
aki_rrt,interior_optimum,maximum_supported_action,control,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Maximum supported
aki_rrt,interior_optimum,minimum_supported_action,control,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Minimum supported
