task,response_regime,method,method_group,seed,true_return,behavior_true_return,paired_behavior_relative_return_difference,paired_crn_difference,paired_standard_error,learned_model_predicted_return,model_exploitation_gap,unsupported_action_mass,normalized_entropy,behavior_divergence_kl,top_argmax_action_share,single_action_collapse,policy_probability_complete,rank_within_task_regime_seed,paired_difference_definition
heart_failure,weak,severity_rule,control,3408,0.3650351922642539,0.3694990067910078,-0.0044638145267538,-0.0067537507657174,0.0019181904966158,,,0.0,0.9357849740192014,0.5355792408339268,0.1428571428571428,False,True,34.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3757118888891878,0.3694990067910078,0.00621288209818,0.0060867085880653,0.0015441164788989,1.1629529433777426,0.7872410544885547,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3752782588657715,0.3694990067910078,0.0057792520747637,0.0060843155240956,0.0015456073189963,1.165490653652189,0.7902123947864175,0.0,0.8594172504018267,0.9709023993065068,0.3392857142857143,False,True,23.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3765805336959423,0.3694990067910078,0.0070815269049345,0.0073309321624448,0.0016602109018032,1.13461074378402,0.7580302100880778,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,2.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3749492109379194,0.3694990067910078,0.0054502041469116,0.0048418752333088,0.0014591105515548,1.1233318703998618,0.7483826594619425,0.0,0.9261181666148632,0.7862139142269083,0.2857142857142857,False,True,24.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3757118888891878,0.3694990067910078,0.00621288209818,0.0060867085880653,0.0015441164788989,1.1629529433777426,0.7872410544885547,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3757867373649469,0.3694990067910078,0.0062877305739391,0.0061331436490956,0.0015444564432782,1.165777585108943,0.7899908477439961,0.0,0.8632905442016993,0.9662593205820966,0.3392857142857143,False,True,16.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3765805336959423,0.3694990067910078,0.0070815269049345,0.0073309321624448,0.0016602109018032,1.13461074378402,0.7580302100880778,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,2.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3759773588403415,0.3694990067910078,0.0064783520493337,0.0062771710118172,0.0016336252542364,1.13073776679348,0.7547604079531384,0.0,0.915144153850554,0.8280332158948268,0.2857142857142857,False,True,6.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3757118888891878,0.3694990067910078,0.00621288209818,0.0060867085880653,0.0015441164788989,1.1629529433777426,0.7872410544885547,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3758007691527915,0.3694990067910078,0.0063017623617837,0.0061331436490956,0.0015444564432782,1.1650055307816705,0.7892047616288789,0.0,0.87053898606227,0.9521516268674716,0.3333333333333333,False,True,15.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3765805336959423,0.3694990067910078,0.0070815269049345,0.0073309321624448,0.0016602109018032,1.13461074378402,0.7580302100880778,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,2.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3765471795595959,0.3694990067910078,0.0070481727685881,0.0070882959652408,0.0016447185313997,1.1331922532904626,0.7566450737308666,0.0,0.9120830351822834,0.8402560344272948,0.2916666666666667,False,True,5.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3759765471454965,0.3694990067910078,0.0064775403544887,0.006374329602159,0.001561322140587,1.179591540510648,0.8036149933651515,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,10.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3757118888891878,0.3694990067910078,0.00621288209818,0.0060867085880653,0.0015441164788989,1.1629529433777426,0.7872410544885547,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3756978876332099,0.3694990067910078,0.0061988808422021,0.0060867085880653,0.0015441164788989,1.1637249977050148,0.7880271100718048,0.0,0.8731236329116326,0.9480842108715932,0.3273809523809524,False,True,21.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3765805336959423,0.3694990067910078,0.0070815269049345,0.0073309321624448,0.0016602109018032,1.13461074378402,0.7580302100880778,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,2.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,weak,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3755724284993174,0.3694990067910078,0.0060734217083096,0.0060335919947841,0.0016178584688596,1.1302974988321042,0.7547250703327868,0.0,0.9167313015787768,0.8243906463454165,0.2857142857142857,False,True,22.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,behavior_cloning,model_free,3408,0.3768416450290021,0.37719488108571,-0.0003532360567078,-0.0032035511868346,0.0025193044692903,,,0.0,0.7529918682771332,0.0106351084864723,1.0,True,True,29.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,discrete_bcq,model_free,3408,0.3691603257714887,0.37719488108571,-0.0080345553142212,-0.009066744288577,0.0021932583697434,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,discrete_cql,model_free,3408,0.3691603257714887,0.37719488108571,-0.0080345553142212,-0.009066744288577,0.0021932583697434,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,soft_spibb,model_free,3408,0.3730124770704851,0.37719488108571,-0.0041824040152248,-0.0053328328120911,0.0023052825206829,,,0.0,0.4733874336267363,0.173731358937531,1.0,True,True,30.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,decision_transformer_adapter,model_free,3408,0.3773983997588672,0.37719488108571,0.0002035186731572,-0.0012879052162626,0.0025224548636969,,,0.0,0.7260589689114109,0.0123171996383186,1.0,True,True,27.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,empirical_behavior,control,3408,0.37719488108571,0.37719488108571,0.0,-0.0003319916823473,0.0025449903482278,,,0.0,0.7813900336114923,4.306933685978872e-19,1.0,True,True,28.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,random_supported,control,3408,0.3852577171299212,0.37719488108571,0.0080628360442112,0.0062942006497593,0.0026293091835239,,,0.0,1.0,0.4531058761321051,1.0,True,True,26.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,minimum_supported_action,control,3408,0.3691603257714887,0.37719488108571,-0.0080345553142212,-0.009066744288577,0.0021932583697434,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,maximum_supported_action,control,3408,0.4009243850528462,0.37719488108571,0.0237295039671362,0.0230409448738953,0.0027146485697798,,,0.0,-0.0,2.889953613270847,1.0,True,True,1.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,severity_rule,control,3408,0.3684303844130553,0.37719488108571,-0.0087644966726546,-0.0139693939747144,0.0028611857381024,,,0.0,0.9357849740192014,0.5355792408339268,0.1428571428571428,False,True,34.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3963681506109776,0.37719488108571,0.0191732695252676,0.0177506598258253,0.0027286610971361,1.1629529433777426,0.766584792766765,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,20.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.395271203293266,0.37719488108571,0.018076322207556,0.0164428142499419,0.0026722637870279,1.165490653652189,0.7702194503589229,0.0,0.8594172504018267,0.9709023993065068,0.3392857142857143,False,True,24.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3987114563878176,0.37719488108571,0.0215165753021076,0.0202047450993889,0.002840741978167,1.13461074378402,0.7358992873962025,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3948506114302882,0.37719488108571,0.0176557303445782,0.0160261948137309,0.002717843730057,1.1233318703998618,0.7284812589695736,0.0,0.9261181666148632,0.7862139142269083,0.2857142857142857,False,True,25.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3963681506109776,0.37719488108571,0.0191732695252676,0.0177506598258253,0.0027286610971361,1.1629529433777426,0.766584792766765,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,20.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3966201635937217,0.37719488108571,0.0194252825080117,0.0187058313822,0.0027580594954062,1.165777585108943,0.7691574215152212,0.0,0.8632905442016993,0.9662593205820966,0.3392857142857143,False,True,17.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3987114563878176,0.37719488108571,0.0215165753021076,0.0202047450993889,0.002840741978167,1.13461074378402,0.7358992873962025,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3972317449925022,0.37719488108571,0.0200368639067922,0.0177181183409819,0.0027505771527132,1.13073776679348,0.7335060218009777,0.0,0.915144153850554,0.8280332158948268,0.2857142857142857,False,True,7.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3963681506109776,0.37719488108571,0.0191732695252676,0.0177506598258253,0.0027286610971361,1.1629529433777426,0.766584792766765,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,20.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3966656228542798,0.37719488108571,0.0194707417685698,0.0187058313822,0.0027580594954062,1.1650055307816705,0.7683399079273906,0.0,0.87053898606227,0.9521516268674716,0.3333333333333333,False,True,16.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3987114563878176,0.37719488108571,0.0215165753021076,0.0202047450993889,0.002840741978167,1.13461074378402,0.7358992873962025,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3985909907824839,0.37719488108571,0.0213961096967739,0.0197236954956311,0.0028067084599519,1.1331922532904626,0.7346012625079786,0.0,0.9120830351822834,0.8402560344272948,0.2916666666666667,False,True,6.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3969593945122552,0.37719488108571,0.0197645134265452,0.0197192150678693,0.0027461522473551,1.179591540510648,0.7826321459983928,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,11.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3963681506109776,0.37719488108571,0.0191732695252676,0.0177506598258253,0.0027286610971361,1.1629529433777426,0.766584792766765,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,20.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3963230084243749,0.37719488108571,0.0191281273386649,0.0177506598258253,0.0027286610971361,1.1637249977050148,0.7674019892806399,0.0,0.8731236329116326,0.9480842108715932,0.3273809523809524,False,True,23.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3987114563878176,0.37719488108571,0.0215165753021076,0.0202047450993889,0.002840741978167,1.13461074378402,0.7358992873962025,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,moderate,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3964376635847844,0.37719488108571,0.0192427824990744,0.0165097955116952,0.0027335342808144,1.1302974988321042,0.7338598352473198,0.0,0.9167313015787768,0.8243906463454165,0.2857142857142857,False,True,18.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,behavior_cloning,model_free,3408,0.373326420613732,0.3735149145110708,-0.0001884938973387,-0.003596582162285,0.0020031121210525,,,0.0,0.7529918682771332,0.0106351084864723,1.0,True,True,29.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,discrete_bcq,model_free,3408,0.3691603257714887,0.3735149145110708,-0.004354588739582,-0.0038237863119452,0.0017082657958665,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,discrete_cql,model_free,3408,0.3691603257714887,0.3735149145110708,-0.004354588739582,-0.0038237863119452,0.0017082657958665,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,soft_spibb,model_free,3408,0.371247217107777,0.3735149145110708,-0.0022676974032938,-0.0018292163466378,0.0018742733532642,,,0.0,0.4733874336267363,0.173731358937531,1.0,True,True,30.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,decision_transformer_adapter,model_free,3408,0.3737683845200287,0.3735149145110708,0.0002534700089579,-0.001451902589741,0.0020227650805544,,,0.0,0.7260589689114109,0.0123171996383186,1.0,True,True,27.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,empirical_behavior,control,3408,0.3735149145110708,0.3735149145110708,0.0,-0.0014492044373634,0.0020501759694017,,,0.0,0.7813900336114923,4.306933685978872e-19,1.0,True,True,28.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,random_supported,control,3408,0.3779448667397985,0.3735149145110708,0.0044299522287277,0.0029613067201993,0.0021002394949698,,,0.0,1.0,0.4531058761321051,1.0,True,True,26.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,minimum_supported_action,control,3408,0.3691603257714887,0.3735149145110708,-0.004354588739582,-0.0038237863119452,0.0017082657958665,,,0.0,-0.0,0.739788027198832,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,maximum_supported_action,control,3408,0.3865916223817456,0.3735149145110708,0.0130767078706748,0.0136871517478922,0.0021914147701852,,,0.0,-0.0,2.889953613270847,1.0,True,True,24.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,severity_rule,control,3408,0.3670364051631266,0.3735149145110708,-0.0064785093479441,-0.0102124705997195,0.0023991042449101,,,0.0,0.9357849740192014,0.5355792408339268,0.1428571428571428,False,True,34.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.387423137239102,0.3735149145110708,0.0139082227280312,0.0122134690779063,0.0021434358022139,1.1629529433777426,0.7755298061386405,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3869344927821136,0.3735149145110708,0.0134195782710428,0.0119220767844962,0.0020794370070368,1.165490653652189,0.7785561608700753,0.0,0.8594172504018267,0.9709023993065068,0.3392857142857143,False,True,23.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3881042674746374,0.3735149145110708,0.0145893529635666,0.0117292927090866,0.0020392995377951,1.13461074378402,0.7465064763093826,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3855960754751768,0.3735149145110708,0.012081160964106,0.0111564869602301,0.0020458455096268,1.1233318703998618,0.737735794924685,0.0,0.9261181666148632,0.7862139142269083,0.2857142857142857,False,True,25.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.387423137239102,0.3735149145110708,0.0139082227280312,0.0122134690779063,0.0021434358022139,1.1629529433777426,0.7755298061386405,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3876446598216594,0.3735149145110708,0.0141297453105886,0.0129298477451873,0.0021749641696362,1.165777585108943,0.7781329252872835,0.0,0.8632905442016993,0.9662593205820966,0.3392857142857143,False,True,7.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3881042674746374,0.3735149145110708,0.0145893529635666,0.0117292927090866,0.0020392995377951,1.13461074378402,0.7465064763093826,0.0,0.9162590069640943,0.8196747321277966,0.2976190476190476,False,True,3.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3870987003034358,0.3735149145110708,0.013583785792365,0.0111602069700749,0.0020737652249028,1.13073776679348,0.7436390664900441,0.0,0.915144153850554,0.8280332158948268,0.2857142857142857,False,True,13.0,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3869726709837784,0.3735149145110708,0.0134577564727076,0.0117302635316075,0.0020395031864392,1.179591540510648,0.7926188695268697,0.0,0.8022221055802299,1.1266758153648675,0.3571428571428571,False,True,18.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.387423137239102,0.3735149145110708,0.0139082227280312,0.0122134690779063,0.0021434358022139,1.1629529433777426,0.7755298061386405,0.0,0.8796925309218288,0.9353895888688302,0.3214285714285714,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
heart_failure,delayed,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3876879349184521,0.3735149145110708,0.0141730204073813,0.0129298477451873,0.0021749641696362,1.1650055307816705,0.7773175958632184,0.0,0.87053898606227,0.9521516268674716,0.3333333333333333,False,True,6.0,policy return minus behavior return under common initial states and exogenous noise
