tier,regime,estimator,denominator,clipping,support_contract,horizon,coverage_rate,false_improvement_rate,median_ess,max_unsupported_action_mass,maximum_paired_true_return_se,spearman_rank_recovery,pairwise_order_recovery,behavior_relative_sign_recovery,eligible_policy_count,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_gate,ess_gate,support_gate,precision_gate,finite_gate,approved_exact_contract
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,1,0.0,,31.443625640049184,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,2,1.0,,1.5130462718315545,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,crossfit_stronger,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,1,0.9230769230769232,0.0,124.0899361940502,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,True,True,True,True,True
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,2,0.6153846153846154,0.0,31.385612376451952,0.0,0.006482144542277398,0.39275766016713093,0.6756756756756757,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,4,0.5384615384615384,0.0,3.545424379146059,0.0,0.006482144542277398,-0.1043956043956044,0.48717948717948717,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,8,0.7692307692307693,0.0,2.9567072619419648,0.0,0.006482144542277398,-0.5097987507347369,0.28205128205128205,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,12,0.6153846153846154,0.0,8.173863991984367,0.0,0.006482144542277398,-0.35100897591572056,0.3717948717948718,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,masked,17,0.2307692307692307,0.0,4.421609319872596,0.0,0.006482144542277398,-0.6490880268917688,0.24358974358974358,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,1,0.0,,35.86440677966102,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,2,1.0,,1.6,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,1,0.9230769230769232,0.0,117.7667591851115,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,True,True,True,True,True
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,2,0.6153846153846154,0.0,31.385612376451952,0.0,0.006482144542277398,0.4428969359331476,0.7162162162162162,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,4,0.5384615384615384,0.0,3.545424379146059,0.0,0.006482144542277398,-0.1043956043956044,0.48717948717948717,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,8,0.7692307692307693,0.0,2.9567072619419648,0.0,0.006482144542277398,-0.40951047190167394,0.3076923076923077,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,12,0.6153846153846154,0.0,8.173863991984367,0.0,0.006482144542277398,-0.35100897591572056,0.3717948717948718,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,masked,17,0.2307692307692307,0.0,4.421609319872596,0.0,0.006482144542277398,-0.6490880268917688,0.24358974358974358,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,1,0.0,,33.846153846153854,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,2,1.0,,1.4979253112033195,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,exact_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,1,0.8461538461538461,0.0,156.33203483458772,0.0,0.006482144542277398,0.8440111420612814,0.8648648648648649,0.8461538461538461,13,False,True,True,False,True,True,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,2,0.5384615384615384,0.0,34.04655798469079,0.0,0.006482144542277398,0.4428969359331476,0.7162162162162162,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,4,0.3846153846153846,0.0,3.144823380056431,0.0,0.006482144542277398,-0.03846153846153846,0.5128205128205128,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,8,0.6923076923076923,0.0,2.1770817503851783,0.0,0.006482144542277398,-0.6602311689843315,0.19230769230769232,0.23076923076923078,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,12,0.5384615384615384,0.0,9.255806687758875,0.0,0.006482144542277398,-0.3565805469620018,0.32051282051282054,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,masked,17,0.0769230769230769,0.0,9.255806687758875,0.0,0.006482144542277398,-0.7159468794471442,0.20512820512820512,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,1,0.0,,39.531913674641565,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,2,1.0,,1.7836477110456912,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,1,0.8461538461538461,0.0,156.33203483458772,0.0,0.006482144542277398,0.8440111420612814,0.8648648648648649,0.8461538461538461,13,False,True,True,False,True,True,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,2,0.5384615384615384,0.0,34.04655798469079,0.0,0.006482144542277398,0.4428969359331476,0.7162162162162162,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,4,0.3846153846153846,0.0,3.144823380056431,0.0,0.006482144542277398,-0.03846153846153846,0.5128205128205128,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,8,0.6923076923076923,0.0,2.1770817503851783,0.0,0.006482144542277398,-0.6602311689843315,0.19230769230769232,0.23076923076923078,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,12,0.5384615384615384,0.0,9.255806687758875,0.0,0.006482144542277398,-0.3565805469620018,0.32051282051282054,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,masked,17,0.0769230769230769,0.0,9.255806687758875,0.0,0.006482144542277398,-0.7159468794471442,0.20512820512820512,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,1,0.0,,39.531913674641565,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,2,1.0,,1.7836477110456912,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,misspecified_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,1,0.7692307692307693,0.0,177.36489165084822,0.0,0.006482144542277398,0.7493036211699163,0.8243243243243243,0.8461538461538461,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,2,0.4615384615384615,0.0,42.44620554812509,0.0,0.006482144542277398,0.3983286908077994,0.6891891891891891,0.8461538461538461,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,4,0.3846153846153846,0.0,3.5177293309073367,0.0,0.006482144542277398,-0.07142857142857142,0.47435897435897434,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,8,0.6923076923076923,0.0,2.05435543265779,0.0,0.006482144542277398,-0.6602311689843315,0.19230769230769232,0.23076923076923078,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,12,0.4615384615384615,0.0,5.797908956536574,0.0,0.006482144542277398,-0.1615755603421571,0.38461538461538464,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,masked,17,0.1538461538461538,0.0,5.797908956536574,0.0,0.006482144542277398,-0.5209418928272995,0.2564102564102564,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,1,0.0,,43.9871174964706,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,2,1.0,,1.998197146835724,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,1,0.7692307692307693,0.0,177.36489165084822,0.0,0.006482144542277398,0.7493036211699163,0.8243243243243243,0.8461538461538461,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,2,0.4615384615384615,0.0,42.44620554812509,0.0,0.006482144542277398,0.3983286908077994,0.6891891891891891,0.8461538461538461,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,4,0.3846153846153846,0.0,3.5177293309073367,0.0,0.006482144542277398,-0.07142857142857142,0.47435897435897434,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,8,0.6923076923076923,0.0,2.05435543265779,0.0,0.006482144542277398,-0.6602311689843315,0.19230769230769232,0.23076923076923078,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,12,0.4615384615384615,0.0,5.797908956536574,0.0,0.006482144542277398,-0.1615755603421571,0.38461538461538464,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,masked,17,0.1538461538461538,0.0,5.797908956536574,0.0,0.006482144542277398,-0.5209418928272995,0.2564102564102564,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,1,0.0,,43.9871174964706,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,2,1.0,,1.998197146835724,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WIS,paper_lstm_h16,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,1,1.0,0.0,129.4426422104348,0.0,0.006482144542277398,0.9052924791086351,0.9054054054054054,0.9230769230769231,13,True,True,True,True,True,True,True,True,True,True
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,2,1.0,0.0,30.613828011367776,0.0,0.006482144542277398,0.9052924791086351,0.9054054054054054,0.9230769230769231,13,True,True,True,True,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,4,0.9230769230769232,0.0,2.9952660034893364,0.0,0.006482144542277398,0.23076923076923078,0.5897435897435898,0.6153846153846154,13,True,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,8,0.8461538461538461,0.0,2.6864026088428914,0.0,0.006482144542277398,0.2912087912087912,0.6153846153846154,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,12,0.7692307692307693,0.0,8.547757934270331,0.0,0.006482144542277398,0.2857142857142857,0.6153846153846154,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,masked,17,0.1538461538461538,0.0,4.806185752895583,0.0,0.006482144542277398,-0.2582417582417582,0.3974358974358974,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,1,0.0,,34.6589253328118,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,2,0.0,,1.742782992178298,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,1,1.0,0.0,98.01694450988674,0.0,0.006482144542277398,0.9721448467966574,0.9459459459459459,0.9230769230769231,13,True,True,True,True,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,2,1.0,0.0,30.613828011367776,0.0,0.006482144542277398,0.9721448467966574,0.9459459459459459,0.9230769230769231,13,True,True,True,True,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,4,0.9230769230769232,0.0,2.9952660034893364,0.0,0.006482144542277398,0.3021978021978022,0.6282051282051282,0.6923076923076923,13,True,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,8,0.8461538461538461,0.0,2.6864026088428914,0.0,0.006482144542277398,0.32417582417582413,0.6410256410256411,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,12,0.7692307692307693,0.0,8.547757934270331,0.0,0.006482144542277398,0.3131868131868132,0.6410256410256411,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,masked,17,0.1538461538461538,0.0,4.814802286474341,0.0,0.006482144542277398,-0.25274725274725274,0.41025641025641024,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,1,0.0,,31.443625640049184,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,2,0.0,,1.5130462718315545,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,crossfit_stronger,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,1,0.9230769230769232,0.0,124.0899361940502,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,True,True,True,True,True
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,2,0.9230769230769232,0.0,31.385612376451952,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,4,0.9230769230769232,0.0,3.545424379146059,0.0,0.006482144542277398,0.19780219780219782,0.5897435897435898,0.6923076923076923,13,True,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,8,0.7692307692307693,0.0,2.9567072619419648,0.0,0.006482144542277398,0.30769230769230765,0.6282051282051282,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,12,0.7692307692307693,0.0,8.173863991984367,0.0,0.006482144542277398,0.2802197802197803,0.6025641025641025,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,masked,17,0.3076923076923077,0.0,4.421609319872596,0.0,0.006482144542277398,-0.25274725274725274,0.41025641025641024,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,1,0.0,,35.86440677966102,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,2,0.0,,1.6,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,1,0.9230769230769232,0.0,117.7667591851115,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,True,True,True,True,True
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,2,0.9230769230769232,0.0,31.385612376451952,0.0,0.006482144542277398,0.8718662952646239,0.8918918918918919,0.9230769230769231,13,True,True,True,True,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,4,0.9230769230769232,0.0,3.545424379146059,0.0,0.006482144542277398,0.23626373626373626,0.6025641025641025,0.6923076923076923,13,True,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,8,0.7692307692307693,0.0,2.9567072619419648,0.0,0.006482144542277398,0.30769230769230765,0.6282051282051282,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,12,0.7692307692307693,0.0,8.173863991984367,0.0,0.006482144542277398,0.2802197802197803,0.6025641025641025,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,masked,17,0.3076923076923077,0.0,4.421609319872596,0.0,0.006482144542277398,-0.25274725274725274,0.41025641025641024,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,1,0.0,,33.846153846153854,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,2,0.0,,1.4979253112033195,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,exact_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,1,0.8461538461538461,0.0,156.33203483458772,0.0,0.006482144542277398,0.8440111420612814,0.8648648648648649,0.8461538461538461,13,False,True,True,False,True,True,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,2,0.8461538461538461,0.0,34.04655798469079,0.0,0.006482144542277398,0.8440111420612814,0.8648648648648649,0.8461538461538461,13,False,True,True,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,4,0.7692307692307693,0.0,3.144823380056431,0.0,0.006482144542277398,0.14835164835164835,0.5641025641025641,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,8,0.7692307692307693,0.0,2.1770817503851783,0.0,0.006482144542277398,0.14835164835164835,0.5512820512820513,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,12,0.6923076923076923,0.0,9.255806687758875,0.0,0.006482144542277398,0.21428571428571427,0.5897435897435898,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,masked,17,0.0769230769230769,0.0,9.255806687758875,0.0,0.006482144542277398,-0.3626373626373627,0.3717948717948718,0.3076923076923077,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,1,0.0,,39.531913674641565,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,2,0.0,,1.7836477110456912,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,moderate,WPDIS,misspecified_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
