task,response_regime,reward_variant,method,method_group,seed,true_return,exact_behavior_policy_value,paired_behavior_relative_return_difference,paired_standard_error,unsupported_action_mass,policy_probability_complete,rank_within_task_regime_reward_seed,paired_difference_definition
respiratory,weak,terminal_only,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3691715892125783,0.3506167048761993,0.0162184995695826,0.0017092255608375,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3672446387686675,0.3506167048761993,0.0142915491256718,0.0016822052348487,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3675657971759859,0.3506167048761993,0.0146127075329902,0.0016613175888976,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3670840595650083,0.3506167048761993,0.0141309699220125,0.0016460757509361,0.0,True,15.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3662811635467121,0.3506167048761993,0.0133280739037163,0.0016513247937396,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3656388467320752,0.3506167048761993,0.0126857570890794,0.0016297938133439,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3691715892125783,0.3506167048761993,0.0162184995695826,0.0017092255608375,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3672446387686675,0.3506167048761993,0.0142915491256718,0.0016822052348487,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3675657971759859,0.3506167048761993,0.0146127075329902,0.0016613175888976,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.366923480361349,0.3506167048761993,0.0139703907183533,0.0016409021751793,0.0,True,17.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3662811635467121,0.3506167048761993,0.0133280739037163,0.0016513247937396,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3659600051393936,0.3506167048761993,0.0130069154963979,0.0016406561398035,0.0,True,23.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3414,0.3691715892125783,0.3506167048761993,0.0162184995695826,0.0017092255608375,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3672446387686675,0.3506167048761993,0.0142915491256718,0.0016822052348487,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3675657971759859,0.3506167048761993,0.0146127075329902,0.0016613175888976,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3670840595650082,0.3506167048761993,0.0141309699220125,0.0016460757509361,0.0,True,16.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3662811635467121,0.3506167048761993,0.0133280739037163,0.0016513247937396,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3657994259357344,0.3506167048761993,0.0128463362927386,0.0016352494252435,0.0,True,24.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3414,0.3691715892125783,0.3506167048761993,0.0162184995695826,0.0017092255608375,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3691715892125783,0.3506167048761993,0.0162184995695826,0.0017092255608375,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3675657971759859,0.3506167048761993,0.0146127075329902,0.0016613175888976,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3674052179723267,0.3506167048761993,0.014452128329331,0.001671809125732,0.0,True,11.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3662811635467121,0.3506167048761993,0.0133280739037163,0.0016513247937396,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3657994259357344,0.3506167048761993,0.0128463362927386,0.0016193728412674,0.0,True,24.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,behavior_cloning,model_free,3414,0.3481357135332187,0.3436683201078606,0.0033721632768439,0.0019163284923772,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,discrete_bcq,model_free,3414,0.3434789166271009,0.3436683201078606,-0.0012846336292738,0.0017889807358397,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,discrete_cql,model_free,3414,0.376558232580903,0.3436683201078606,0.0317946823245282,0.0026772584415953,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,soft_spibb,model_free,3414,0.3632301586771866,0.3436683201078606,0.0184666084208118,0.0024119539889288,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,decision_transformer_adapter,model_free,3414,0.3450847086636932,0.3436683201078606,0.0003211584073184,0.0018881699426042,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,empirical_behavior,control,3414,0.3478145551259002,0.3436683201078606,0.0030510048695254,0.0019705433064924,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,random_supported,control,3414,0.3680475347869637,0.3436683201078606,0.0232839845305888,0.0024160510840674,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,minimum_supported_action,control,3414,0.318749719263579,0.3436683201078606,-0.0260138309927958,0.0020630808338437,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,maximum_supported_action,control,3414,0.4091558109237275,0.3436683201078606,0.0643922606673527,0.003242475060493,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,severity_rule,control,3414,0.3645147923064605,0.3436683201078606,0.0197512420500857,0.0022240412847532,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3882805144480271,0.3436683201078606,0.0435169641916523,0.0026778897782526,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3816967670979986,0.3436683201078606,0.0369332168416237,0.0026639563384132,0.0,True,12.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3823390839126355,0.3436683201078606,0.0375755336562606,0.002646319587412,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3813756086906801,0.3436683201078606,0.0366120584343052,0.0026238377287665,0.0,True,15.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3805727126723839,0.3436683201078606,0.0358091624160091,0.0025711422243487,0.0,True,18.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3789669206357915,0.3436683201078606,0.0342033703794167,0.0025837504489021,0.0,True,24.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3882805144480271,0.3436683201078606,0.0435169641916523,0.0026778897782526,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3816967670979986,0.3436683201078606,0.0369332168416237,0.0026639563384132,0.0,True,12.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3823390839126355,0.3436683201078606,0.0375755336562606,0.002646319587412,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.379930395857747,0.3436683201078606,0.0351668456013721,0.0026083198294395,0.0,True,21.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3805727126723839,0.3436683201078606,0.0358091624160091,0.0025711422243487,0.0,True,18.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.37928807904311,0.3436683201078606,0.0345245287867352,0.0025552352171719,0.0,True,23.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3414,0.3882805144480271,0.3436683201078606,0.0435169641916523,0.0026778897782526,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3816967670979986,0.3436683201078606,0.0369332168416237,0.0026639563384132,0.0,True,12.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3823390839126355,0.3436683201078606,0.0375755336562606,0.002646319587412,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3808938710797024,0.3436683201078606,0.0361303208233275,0.0026221351589723,0.0,True,16.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3805727126723839,0.3436683201078606,0.0358091624160091,0.0025711422243487,0.0,True,18.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3781640246174954,0.3436683201078606,0.0334004743611206,0.0025287240084568,0.0,True,25.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3414,0.3882805144480271,0.3436683201078606,0.0435169641916523,0.0026778897782526,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3882805144480271,0.3436683201078606,0.0435169641916523,0.0026778897782526,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3823390839126355,0.3436683201078606,0.0375755336562606,0.002646319587412,0.0,True,8.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3815361878943393,0.3436683201078606,0.0367726376379645,0.0026634543226043,0.0,True,14.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3805727126723839,0.3436683201078606,0.0358091624160091,0.0025711422243487,0.0,True,18.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.37928807904311,0.3436683201078606,0.0345245287867352,0.0025349324345288,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,behavior_cloning,model_free,3414,0.3537559856612919,0.3484059070566376,0.0038539008878216,0.0014808249527111,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,discrete_bcq,model_free,3414,0.3507049807917664,0.3484059070566376,0.0008028960182961,0.0013152033965957,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,discrete_cql,model_free,3414,0.3683686931942821,0.3484059070566376,0.0184666084208118,0.0018825359387852,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,soft_spibb,model_free,3414,0.3611426290296167,0.3484059070566376,0.0112405442561463,0.0016737397612372,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,decision_transformer_adapter,model_free,3414,0.351829035217381,0.3484059070566376,0.0019269504439108,0.0014351393430931,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,empirical_behavior,control,3414,0.3534348272539734,0.3484059070566376,0.0035327424805031,0.0015168485553154,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,random_supported,control,3414,0.3635513170845051,0.3484059070566376,0.0136492323110348,0.0018529248712426,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,minimum_supported_action,control,3414,0.3359316940551169,0.3484059070566376,-0.0139703907183533,0.0014396154152448,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,maximum_supported_action,control,3414,0.3850689303748424,0.3484059070566376,0.0351668456013721,0.0022806778679108,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,severity_rule,control,3414,0.3606608914186389,0.3484059070566376,0.0107588066451686,0.0015930934646311,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3752735989516292,0.3484059070566376,0.0253715141781589,0.0020536670407298,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3717408564711261,0.3484059070566376,0.0218387716976557,0.00204504901261,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3730254901004,0.3484059070566376,0.0231234053269296,0.0020043752292434,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3720620148784445,0.3484059070566376,0.0221599301049742,0.0020255617578009,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3719014356747853,0.3484059070566376,0.021999350901315,0.0019311227668735,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3698139060272152,0.3484059070566376,0.0199118212537449,0.0019286256891251,0.0,True,25.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3752735989516292,0.3484059070566376,0.0253715141781589,0.0020536670407298,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3717408564711261,0.3484059070566376,0.0218387716976557,0.00204504901261,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3730254901004,0.3484059070566376,0.0231234053269296,0.0020043752292434,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3720620148784445,0.3484059070566376,0.0221599301049742,0.0020255617578009,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3719014356747853,0.3484059070566376,0.021999350901315,0.0019311227668735,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3704562228418522,0.3484059070566376,0.0205541380683819,0.0019153934698808,0.0,True,23.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3414,0.3752735989516292,0.3484059070566376,0.0253715141781589,0.0020536670407298,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3717408564711261,0.3484059070566376,0.0218387716976557,0.00204504901261,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3730254901004,0.3484059070566376,0.0231234053269296,0.0020043752292434,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3720620148784445,0.3484059070566376,0.0221599301049742,0.0020255617578009,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3719014356747853,0.3484059070566376,0.021999350901315,0.0019311227668735,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.370295643638193,0.3484059070566376,0.0203935588647226,0.0019120051287369,0.0,True,24.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3414,0.3752735989516292,0.3484059070566376,0.0253715141781589,0.0020536670407298,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3752735989516292,0.3484059070566376,0.0253715141781589,0.0020536670407298,0.0,True,4.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3730254901004,0.3484059070566376,0.0231234053269296,0.0020043752292434,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3730254901004,0.3484059070566376,0.0231234053269296,0.0020043752292434,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3719014356747853,0.3484059070566376,0.021999350901315,0.0019311227668735,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3715802772674668,0.3484059070566376,0.0216781924939965,0.0019113716211183,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,behavior_cloning,model_free,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,discrete_bcq,model_free,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,discrete_cql,model_free,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,soft_spibb,model_free,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,empirical_behavior,control,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,random_supported,control,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,minimum_supported_action,control,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,maximum_supported_action,control,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,severity_rule,control,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
